event_id,session_id,student_id,timestamp,status,section_id,timetable_id,room_id,date,week_number,opened_by_staff_id,start_time,end_time,course_code,staff_id,semester,capacity,course_name,credit_hours,department,name,email,year_level,department_stu
EVT0000106,SESS00004,STU00006,2026-10-01 11:12:00,present,ATT-S001,TT0001,R08,2026-10-01,4,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,Kirollos Samir,student6@bua.edu.eg,2,Data Science
EVT0000107,SESS00004,STU00009,,absent,ATT-S001,TT0001,R08,2026-10-01,4,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,Mostafa Attia,student9@bua.edu.eg,1,Data Science
EVT0000108,SESS00004,STU00011,2026-10-01 11:05:00,present,ATT-S001,TT0001,R08,2026-10-01,4,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,Mostafa Ghaly,student11@bua.edu.eg,1,Data Science
EVT0000109,SESS00004,STU00018,2026-10-01 11:00:00,present,ATT-S001,TT0001,R08,2026-10-01,4,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,Hassan Ibrahim,student18@bua.edu.eg,2,AI Engineering
EVT0000110,SESS00004,STU00020,2026-10-01 11:11:00,present,ATT-S001,TT0001,R08,2026-10-01,4,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,Yara Attia,student20@bua.edu.eg,1,Computer Science
EVT0000111,SESS00004,STU00023,2026-10-01 11:02:00,present,ATT-S001,TT0001,R08,2026-10-01,4,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,Malak Fathy,student23@bua.edu.eg,3,AI Engineering
EVT0000112,SESS00004,STU00024,2026-10-01 11:07:00,present,ATT-S001,TT0001,R08,2026-10-01,4,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,Nada Gerges,student24@bua.edu.eg,3,Data Science
EVT0000113,SESS00004,STU00026,2026-10-01 11:03:00,present,ATT-S001,TT0001,R08,2026-10-01,4,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,Ahmed Ghaly,student26@bua.edu.eg,3,Information Systems
EVT0000114,SESS00004,STU00029,2026-10-01 11:09:00,present,ATT-S001,TT0001,R08,2026-10-01,4,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,George Nasser,student29@bua.edu.eg,3,Computer Science
EVT0000115,SESS00004,STU00030,,absent,ATT-S001,TT0001,R08,2026-10-01,4,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,Hana Rizk,student30@bua.edu.eg,1,AI Engineering
EVT0000116,SESS00004,STU00042,2026-10-01 11:00:00,present,ATT-S001,TT0001,R08,2026-10-01,4,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,Basel Ibrahim,student42@bua.edu.eg,4,AI Engineering
EVT0000117,SESS00004,STU00047,2026-10-01 11:01:00,present,ATT-S001,TT0001,R08,2026-10-01,4,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,Nour Anwar,student47@bua.edu.eg,1,Information Systems
EVT0000118,SESS00004,STU00049,2026-10-01 11:04:00,present,ATT-S001,TT0001,R08,2026-10-01,4,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,Nour Rizk,student49@bua.edu.eg,3,Information Systems
EVT0000119,SESS00004,STU00050,2026-10-01 11:09:00,present,ATT-S001,TT0001,R08,2026-10-01,4,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,George Ghaly,student50@bua.edu.eg,4,Data Science
EVT0000120,SESS00004,STU00053,2026-10-01 11:05:00,present,ATT-S001,TT0001,R08,2026-10-01,4,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,Dina Hanna,student53@bua.edu.eg,3,AI Engineering
EVT0000121,SESS00004,STU00057,,absent,ATT-S001,TT0001,R08,2026-10-01,4,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,Hana Fathy,student57@bua.edu.eg,4,Data Science
EVT0000122,SESS00004,STU00058,2026-10-01 10:57:00,present,ATT-S001,TT0001,R08,2026-10-01,4,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,Farida Wahba,student58@bua.edu.eg,3,AI Engineering
EVT0000123,SESS00004,STU00060,2026-10-01 11:08:00,present,ATT-S001,TT0001,R08,2026-10-01,4,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,Salma Kamel,student60@bua.edu.eg,3,Computer Science
EVT0000124,SESS00004,STU00062,2026-10-01 10:58:00,present,ATT-S001,TT0001,R08,2026-10-01,4,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,Basel Fouad,student62@bua.edu.eg,2,AI Engineering
EVT0000125,SESS00004,STU00065,2026-10-01 11:11:00,present,ATT-S001,TT0001,R08,2026-10-01,4,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,Ahmed Fouad,student65@bua.edu.eg,2,Information Systems
EVT0000126,SESS00004,STU00078,2026-10-01 11:09:00,present,ATT-S001,TT0001,R08,2026-10-01,4,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,Verina Attia,student78@bua.edu.eg,4,Information Systems
EVT0000127,SESS00004,STU00080,,rejected_expired,ATT-S001,TT0001,R08,2026-10-01,4,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,Fady Samir,student80@bua.edu.eg,1,Computer Science
EVT0000128,SESS00004,STU00082,2026-10-01 11:25:00,late,ATT-S001,TT0001,R08,2026-10-01,4,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,Basel Fahmy,student82@bua.edu.eg,3,Data Science
EVT0000129,SESS00004,STU00084,2026-10-01 11:00:00,present,ATT-S001,TT0001,R08,2026-10-01,4,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,Sara Nasser,student84@bua.edu.eg,2,AI Engineering
EVT0000130,SESS00004,STU00086,2026-10-01 11:06:00,present,ATT-S001,TT0001,R08,2026-10-01,4,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,Bishoy Ghaly,student86@bua.edu.eg,2,Computer Science
EVT0000131,SESS00004,STU00097,2026-10-01 11:04:00,present,ATT-S001,TT0001,R08,2026-10-01,4,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,Karim Gerges,student97@bua.edu.eg,4,AI Engineering
EVT0000132,SESS00004,STU00099,2026-10-01 11:01:00,present,ATT-S001,TT0001,R08,2026-10-01,4,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,Sara Anwar,student99@bua.edu.eg,4,Information Systems
EVT0000133,SESS00004,STU00103,2026-10-01 11:11:00,present,ATT-S001,TT0001,R08,2026-10-01,4,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,Rana Attia,student103@bua.edu.eg,1,AI Engineering
EVT0000134,SESS00004,STU00104,2026-10-01 11:22:00,late,ATT-S001,TT0001,R08,2026-10-01,4,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,Sara Fouad,student104@bua.edu.eg,4,Computer Science
EVT0000135,SESS00004,STU00105,2026-10-01 11:12:00,present,ATT-S001,TT0001,R08,2026-10-01,4,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,Basel Rizk,student105@bua.edu.eg,2,AI Engineering
EVT0000136,SESS00004,STU00106,2026-10-01 11:03:00,present,ATT-S001,TT0001,R08,2026-10-01,4,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,Kirollos Fathy,student106@bua.edu.eg,2,Data Science
EVT0000137,SESS00004,STU00108,2026-10-01 10:59:00,present,ATT-S001,TT0001,R08,2026-10-01,4,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,Youssef Refaat,student108@bua.edu.eg,1,Computer Science
EVT0000138,SESS00004,STU00110,2026-10-01 11:08:00,present,ATT-S001,TT0001,R08,2026-10-01,4,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,Yara Fouad,student110@bua.edu.eg,1,Information Systems
EVT0000139,SESS00004,STU00112,2026-10-01 11:00:00,present,ATT-S001,TT0001,R08,2026-10-01,4,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,Ahmed Sobhy,student112@bua.edu.eg,2,Computer Science
EVT0000140,SESS00004,STU00113,2026-10-01 11:03:00,present,ATT-S001,TT0001,R08,2026-10-01,4,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,Bishoy Sobhy,student113@bua.edu.eg,4,Information Systems
EVT0000141,SESS00005,STU00006,2026-10-08 11:01:00,present,ATT-S001,TT0001,R08,2026-10-08,5,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,Kirollos Samir,student6@bua.edu.eg,2,Data Science
EVT0000142,SESS00005,STU00009,2026-10-08 11:11:00,present,ATT-S001,TT0001,R08,2026-10-08,5,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,Mostafa Attia,student9@bua.edu.eg,1,Data Science
EVT0000143,SESS00005,STU00011,2026-10-08 11:03:00,present,ATT-S001,TT0001,R08,2026-10-08,5,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,Mostafa Ghaly,student11@bua.edu.eg,1,Data Science
EVT0000144,SESS00005,STU00018,2026-10-08 11:12:00,present,ATT-S001,TT0001,R08,2026-10-08,5,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,Hassan Ibrahim,student18@bua.edu.eg,2,AI Engineering
EVT0000145,SESS00005,STU00020,2026-10-08 11:11:00,present,ATT-S001,TT0001,R08,2026-10-08,5,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,Yara Attia,student20@bua.edu.eg,1,Computer Science
EVT0000146,SESS00005,STU00023,2026-10-08 11:20:00,late,ATT-S001,TT0001,R08,2026-10-08,5,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,Malak Fathy,student23@bua.edu.eg,3,AI Engineering
EVT0000147,SESS00005,STU00024,2026-10-08 11:10:00,present,ATT-S001,TT0001,R08,2026-10-08,5,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,Nada Gerges,student24@bua.edu.eg,3,Data Science
EVT0000148,SESS00005,STU00026,2026-10-08 10:58:00,present,ATT-S001,TT0001,R08,2026-10-08,5,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,Ahmed Ghaly,student26@bua.edu.eg,3,Information Systems
EVT0000149,SESS00005,STU00029,2026-10-08 11:06:00,present,ATT-S001,TT0001,R08,2026-10-08,5,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,George Nasser,student29@bua.edu.eg,3,Computer Science
EVT0000150,SESS00005,STU00030,2026-10-08 11:09:00,present,ATT-S001,TT0001,R08,2026-10-08,5,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,Hana Rizk,student30@bua.edu.eg,1,AI Engineering
EVT0000151,SESS00005,STU00042,2026-10-08 10:57:00,present,ATT-S001,TT0001,R08,2026-10-08,5,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,Basel Ibrahim,student42@bua.edu.eg,4,AI Engineering
EVT0000152,SESS00005,STU00047,2026-10-08 11:22:00,late,ATT-S001,TT0001,R08,2026-10-08,5,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,Nour Anwar,student47@bua.edu.eg,1,Information Systems
EVT0000153,SESS00005,STU00049,2026-10-08 11:10:00,present,ATT-S001,TT0001,R08,2026-10-08,5,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,Nour Rizk,student49@bua.edu.eg,3,Information Systems
EVT0000154,SESS00005,STU00050,2026-10-08 10:59:00,present,ATT-S001,TT0001,R08,2026-10-08,5,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,George Ghaly,student50@bua.edu.eg,4,Data Science
EVT0000155,SESS00005,STU00053,2026-10-08 10:58:00,present,ATT-S001,TT0001,R08,2026-10-08,5,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,Dina Hanna,student53@bua.edu.eg,3,AI Engineering
EVT0000156,SESS00005,STU00057,,absent,ATT-S001,TT0001,R08,2026-10-08,5,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,Hana Fathy,student57@bua.edu.eg,4,Data Science
EVT0000157,SESS00005,STU00058,,absent,ATT-S001,TT0001,R08,2026-10-08,5,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,Farida Wahba,student58@bua.edu.eg,3,AI Engineering
EVT0000158,SESS00005,STU00060,2026-10-08 11:01:00,present,ATT-S001,TT0001,R08,2026-10-08,5,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,Salma Kamel,student60@bua.edu.eg,3,Computer Science
EVT0000159,SESS00005,STU00062,2026-10-08 11:10:00,present,ATT-S001,TT0001,R08,2026-10-08,5,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,Basel Fouad,student62@bua.edu.eg,2,AI Engineering
EVT0000160,SESS00005,STU00065,2026-10-08 11:09:00,present,ATT-S001,TT0001,R08,2026-10-08,5,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,Ahmed Fouad,student65@bua.edu.eg,2,Information Systems
EVT0000161,SESS00005,STU00078,2026-10-08 11:09:00,present,ATT-S001,TT0001,R08,2026-10-08,5,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,Verina Attia,student78@bua.edu.eg,4,Information Systems
EVT0000162,SESS00005,STU00080,2026-10-08 11:01:00,present,ATT-S001,TT0001,R08,2026-10-08,5,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,Fady Samir,student80@bua.edu.eg,1,Computer Science
EVT0000163,SESS00005,STU00082,2026-10-08 11:08:00,present,ATT-S001,TT0001,R08,2026-10-08,5,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,Basel Fahmy,student82@bua.edu.eg,3,Data Science
EVT0000164,SESS00005,STU00084,2026-10-08 11:09:00,present,ATT-S001,TT0001,R08,2026-10-08,5,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,Sara Nasser,student84@bua.edu.eg,2,AI Engineering
EVT0000165,SESS00005,STU00086,2026-10-08 11:04:00,present,ATT-S001,TT0001,R08,2026-10-08,5,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,Bishoy Ghaly,student86@bua.edu.eg,2,Computer Science
EVT0000166,SESS00005,STU00097,2026-10-08 11:25:00,late,ATT-S001,TT0001,R08,2026-10-08,5,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,Karim Gerges,student97@bua.edu.eg,4,AI Engineering
EVT0000167,SESS00005,STU00099,2026-10-08 11:06:00,present,ATT-S001,TT0001,R08,2026-10-08,5,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,Sara Anwar,student99@bua.edu.eg,4,Information Systems
EVT0000168,SESS00005,STU00103,2026-10-08 11:10:00,present,ATT-S001,TT0001,R08,2026-10-08,5,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,Rana Attia,student103@bua.edu.eg,1,AI Engineering
EVT0000169,SESS00005,STU00104,2026-10-08 11:04:00,present,ATT-S001,TT0001,R08,2026-10-08,5,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,Sara Fouad,student104@bua.edu.eg,4,Computer Science
EVT0000170,SESS00005,STU00105,2026-10-08 11:08:00,present,ATT-S001,TT0001,R08,2026-10-08,5,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,Basel Rizk,student105@bua.edu.eg,2,AI Engineering
EVT0000171,SESS00005,STU00106,2026-10-08 11:03:00,present,ATT-S001,TT0001,R08,2026-10-08,5,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,Kirollos Fathy,student106@bua.edu.eg,2,Data Science
EVT0000172,SESS00005,STU00108,,absent,ATT-S001,TT0001,R08,2026-10-08,5,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,Youssef Refaat,student108@bua.edu.eg,1,Computer Science
EVT0000173,SESS00005,STU00110,2026-10-08 11:10:00,present,ATT-S001,TT0001,R08,2026-10-08,5,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,Yara Fouad,student110@bua.edu.eg,1,Information Systems
EVT0000174,SESS00005,STU00112,,rejected_expired,ATT-S001,TT0001,R08,2026-10-08,5,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,Ahmed Sobhy,student112@bua.edu.eg,2,Computer Science
EVT0000175,SESS00005,STU00113,,absent,ATT-S001,TT0001,R08,2026-10-08,5,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,Bishoy Sobhy,student113@bua.edu.eg,4,Information Systems
EVT0000176,SESS00006,STU00006,2026-10-15 10:58:00,present,ATT-S001,TT0001,R08,2026-10-15,6,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,Kirollos Samir,student6@bua.edu.eg,2,Data Science
EVT0000177,SESS00006,STU00009,2026-10-15 10:58:00,present,ATT-S001,TT0001,R08,2026-10-15,6,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,Mostafa Attia,student9@bua.edu.eg,1,Data Science
EVT0000178,SESS00006,STU00011,2026-10-15 10:58:00,present,ATT-S001,TT0001,R08,2026-10-15,6,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,Mostafa Ghaly,student11@bua.edu.eg,1,Data Science
EVT0000179,SESS00006,STU00018,2026-10-15 11:04:00,present,ATT-S001,TT0001,R08,2026-10-15,6,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,Hassan Ibrahim,student18@bua.edu.eg,2,AI Engineering
EVT0000180,SESS00006,STU00020,2026-10-15 10:58:00,present,ATT-S001,TT0001,R08,2026-10-15,6,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,Yara Attia,student20@bua.edu.eg,1,Computer Science
EVT0000181,SESS00006,STU00023,2026-10-15 11:06:00,present,ATT-S001,TT0001,R08,2026-10-15,6,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,Malak Fathy,student23@bua.edu.eg,3,AI Engineering
EVT0000182,SESS00006,STU00024,2026-10-15 11:07:00,present,ATT-S001,TT0001,R08,2026-10-15,6,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,Nada Gerges,student24@bua.edu.eg,3,Data Science
EVT0000183,SESS00006,STU00026,2026-10-15 11:07:00,present,ATT-S001,TT0001,R08,2026-10-15,6,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,Ahmed Ghaly,student26@bua.edu.eg,3,Information Systems
EVT0000184,SESS00006,STU00029,2026-10-15 11:01:00,present,ATT-S001,TT0001,R08,2026-10-15,6,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,George Nasser,student29@bua.edu.eg,3,Computer Science
EVT0000185,SESS00006,STU00030,,absent,ATT-S001,TT0001,R08,2026-10-15,6,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,Hana Rizk,student30@bua.edu.eg,1,AI Engineering
EVT0000186,SESS00006,STU00042,2026-10-15 11:05:00,present,ATT-S001,TT0001,R08,2026-10-15,6,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,Basel Ibrahim,student42@bua.edu.eg,4,AI Engineering
EVT0000187,SESS00006,STU00047,2026-10-15 11:02:00,present,ATT-S001,TT0001,R08,2026-10-15,6,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,Nour Anwar,student47@bua.edu.eg,1,Information Systems
EVT0000188,SESS00006,STU00049,,absent,ATT-S001,TT0001,R08,2026-10-15,6,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,Nour Rizk,student49@bua.edu.eg,3,Information Systems
EVT0000189,SESS00006,STU00050,2026-10-15 11:08:00,present,ATT-S001,TT0001,R08,2026-10-15,6,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,George Ghaly,student50@bua.edu.eg,4,Data Science
EVT0000190,SESS00006,STU00053,,absent,ATT-S001,TT0001,R08,2026-10-15,6,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,Dina Hanna,student53@bua.edu.eg,3,AI Engineering
EVT0000191,SESS00006,STU00057,,absent,ATT-S001,TT0001,R08,2026-10-15,6,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,Hana Fathy,student57@bua.edu.eg,4,Data Science
EVT0000192,SESS00006,STU00058,2026-10-15 11:01:00,present,ATT-S001,TT0001,R08,2026-10-15,6,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,Farida Wahba,student58@bua.edu.eg,3,AI Engineering
EVT0000193,SESS00006,STU00060,2026-10-15 11:02:00,present,ATT-S001,TT0001,R08,2026-10-15,6,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,Salma Kamel,student60@bua.edu.eg,3,Computer Science
EVT0000194,SESS00006,STU00062,2026-10-15 11:12:00,present,ATT-S001,TT0001,R08,2026-10-15,6,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,Basel Fouad,student62@bua.edu.eg,2,AI Engineering
EVT0000195,SESS00006,STU00065,2026-10-15 11:04:00,present,ATT-S001,TT0001,R08,2026-10-15,6,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,Ahmed Fouad,student65@bua.edu.eg,2,Information Systems
EVT0000196,SESS00006,STU00078,2026-10-15 11:01:00,present,ATT-S001,TT0001,R08,2026-10-15,6,STF010,11:00,12:30,ATT-C01,STF010,Fall 2026,35,Intro to Programming,3,Information Systems,Verina Attia,student78@bua.edu.eg,4,Information Systems
